customer_id,full_name,pan,age,gender,dependents,monthly_income_inr,employment_type,years_in_current_job,existing_loans,existing_emi_inr,loan_purpose,loan_amount_inr,loan_duration_months,housing_status,pincode,city,state
CUST-2026-D00170,Patrick Agarwal,VQSMM3192V,42,F,0,127696,Self-Employed,20,0,0,Car Loan,1445625,48,Rent,696121,Ratlam,Meghalaya
CUST-2026-D00171,Jagvi Dey,SCTEL3362V,39,M,1,66794,Salaried,3,1,11824,Car Loan,1569090,36,Own,929440,Kakinada,Maharashtra
CUST-2026-D00172,Avni Saha,GGCBS7015P,46,M,2,40448,Professional,17,0,0,Business Loan,4415679,36,Rent,912412,Amroha,Haryana
CUST-2026-D00173,Zilmil Barad,IVIWD7218Z,34,F,1,60822,Self-Employed,2,3,23128,Personal Loan,474610,24,Own,566793,Mau,Manipur
CUST-2026-D00174,Harish Barad,BXRMP5610Z,35,M,3,197876,Business,0,0,0,Personal Loan,1377733,60,Rent,744263,Patna,Gujarat
CUST-2026-D00175,Rajeshri Aurora,PTRJS1161F,37,F,0,60690,Self-Employed,4,1,13692,Personal Loan,1528701,24,Family,958031,Chandigarh,Goa
CUST-2026-D00176,Yuvraj Chahal,NJAKC3171T,43,M,1,100987,Self-Employed,8,2,41155,Car Loan,741805,60,Own,367475,Aurangabad,Assam
CUST-2026-D00177,Anirudh Luthra,NMTHL6272D,47,M,5,16010,Salaried,15,1,5382,Personal Loan,680197,36,Rent,393019,Dindigul,Goa
CUST-2026-D00178,Lekha Batta,JEWKA2896U,36,M,3,48007,Salaried,3,1,15765,Home Loan,5605481,300,Family,164591,Bokaro,Meghalaya
CUST-2026-D00179,Yauvani Sheth,LMZXN8907A,37,M,1,15000,Homemaker,0,1,4250,Car Loan,2066514,48,Rent,657329,Solapur,Kerala
CUST-2026-D00180,Deepa Mohanty,IQXGZ4750K,37,F,1,18816,Self-Employed,10,2,4374,Business Loan,829339,12,Rent,774695,Thrissur,Sikkim
CUST-2026-D00181,Chaitanya Varma,DUWPD8582E,62,M,2,33656,Self-Employed,18,2,11640,Education Loan,2924641,180,Rent,811052,Noida,Punjab
CUST-2026-D00182,Indrajit Madan,PWQGD4962J,26,F,2,52609,Professional,5,0,0,Personal Loan,601584,60,Own,380415,Rajpur Sonarpur,Bihar
CUST-2026-D00183,Nihal Srivastava,ZHSZH3506B,34,M,4,25144,Professional,8,2,6099,Home Loan,12465320,180,Own,973468,South Dumdum,Gujarat
CUST-2026-D00184,Onveer Sandhu,IPERB3850D,47,F,2,16957,Self-Employed,19,1,4819,Car Loan,784292,36,Rent,942340,Giridih,West Bengal
CUST-2026-D00185,Faris Khurana,ZFOWT6502C,43,M,1,75887,Homemaker,15,0,0,Personal Loan,390314,12,Rent,742680,Hazaribagh,Tripura
CUST-2026-D00186,Ridhi Setty,JBKDK2403F,41,F,1,148770,Self-Employed,15,2,60618,Business Loan,3142591,24,Own,993251,Gangtok,Himachal Pradesh
CUST-2026-D00187,Kalpit Shetty,UGRYY3109B,28,M,1,34690,Self-Employed,3,0,0,Personal Loan,1892085,36,Rent,815678,Morena,Tripura
CUST-2026-D00188,Yauvani Chopra,SGZFU9924D,35,F,1,38531,Self-Employed,7,2,10786,Car Loan,311858,60,Own,499637,Jabalpur,West Bengal
CUST-2026-D00189,Onveer Keer,FAXRF5694N,51,F,2,59036,Self-Employed,19,0,0,Car Loan,1404262,60,Rent,469822,Loni,Odisha
CUST-2026-D00190,Bishakha Babu,KTSWG7025S,44,F,0,41433,Self-Employed,10,1,16528,Personal Loan,1300115,60,Family,694826,Kharagpur,Goa
CUST-2026-D00191,Charles Bora,PZUSL4500M,51,F,5,38775,Self-Employed,16,3,9805,Car Loan,2044605,36,Rent,820725,Danapur,Telangana
CUST-2026-D00192,Jalsa Deo,LMFJW5634O,60,M,1,59785,Salaried,0,0,0,Home Loan,9162983,240,Own,328945,Ongole,Kerala
CUST-2026-D00193,Om Oza,AEVEL3246P,31,F,0,15000,Self-Employed,0,1,2574,Car Loan,942088,48,Family,595665,Latur,Gujarat
CUST-2026-D00194,Arunima Kapadia,RCOCJ1819T,40,F,3,80641,Self-Employed,3,0,0,Car Loan,2384592,48,Rent,739188,Karawal Nagar,Tamil Nadu
CUST-2026-D00195,Vamakshi Mall,UHUSS0202K,29,M,3,55566,Self-Employed,6,3,20160,Personal Loan,1010637,12,Own,582663,Jaunpur,West Bengal
CUST-2026-D00196,Tanveer Modi,ZRGIN1453N,42,F,1,127476,Self-Employed,11,0,0,Car Loan,856946,48,Own,906759,Nagaon,Manipur
CUST-2026-D00197,Andrew Patla,ERBYN9245R,41,F,1,107518,Salaried,16,2,25223,Personal Loan,853609,24,Own,601595,Burhanpur,Tripura
CUST-2026-D00198,Anita Chana,KJGHC7267L,44,F,3,211250,Salaried,22,0,0,Home Loan,2618737,240,Rent,988885,Pali,Tripura
CUST-2026-D00199,Kamya Hayer,ARGTE6158Z,59,F,2,52691,Self-Employed,15,0,0,Personal Loan,715737,24,Own,605137,Nagpur,Uttar Pradesh
CUST-2026-D00200,Vasatika Cheema,CHFRA2658Y,47,M,0,100433,Self-Employed,2,1,18761,Personal Loan,517684,12,Own,708360,Farrukhabad,Sikkim
CUST-2026-D00201,Zinal Sur,LXIWC9650I,31,M,4,277619,Self-Employed,5,2,80434,Personal Loan,443379,12,Rent,697245,Pudukkottai,Assam
CUST-2026-D00202,Jyoti Konda,SSGRY8622C,44,M,2,42046,Homemaker,19,1,15302,Education Loan,1760501,120,Rent,465068,North Dumdum,Bihar
CUST-2026-D00203,Jagdish Edwin,FKKPK4429S,50,F,1,35636,Salaried,1,3,6292,Personal Loan,1415152,48,Family,997437,Anantapuram,Odisha
CUST-2026-D00204,Veer Sood,OKTRG9539J,55,M,1,103634,Self-Employed,12,0,0,Car Loan,681046,36,Rent,764164,Tirupati,Gujarat
CUST-2026-D00205,Turvi Kumer,LYOIG6424M,49,F,0,71425,Business,25,0,0,Home Loan,3837824,120,Family,492583,Belgaum,Gujarat
CUST-2026-D00206,Fiyaz Raj,PHJSP0821A,32,M,0,102538,Business,1,1,44800,Personal Loan,1438370,60,Rent,176833,Katihar,Maharashtra
CUST-2026-D00207,Shaurya Sane,YMVPE8124I,55,F,1,63415,Professional,12,1,22946,Personal Loan,922523,12,Rent,567662,Aligarh,Assam
CUST-2026-D00208,Garima Sura,SWJII2033N,23,F,3,45925,Self-Employed,1,1,10411,Home Loan,12902666,300,Family,899367,Ahmednagar,Uttarakhand
CUST-2026-D00209,Ekapad Rastogi,GASOK2362O,45,M,1,121702,Self-Employed,10,1,41205,Home Loan,4246695,300,Rent,145822,Anand,Jharkhand
CUST-2026-D00210,Rushil Narayanan,VNOWC5317A,47,F,2,37552,Self-Employed,23,0,0,Car Loan,1274007,60,Rent,253291,Giridih,Punjab
CUST-2026-D00211,Onkar Sen,PINHG0212X,41,F,2,67929,Salaried,4,0,0,Business Loan,877239,36,Family,811276,Ahmednagar,Chhattisgarh
CUST-2026-D00212,Ucchal Subramaniam,LANBW0313R,50,F,4,26451,Business,15,1,8554,Car Loan,2365751,36,Own,523938,Dindigul,Tamil Nadu
CUST-2026-D00213,Indali Borra,CLGRU7870F,40,M,2,21165,Business,5,0,0,Car Loan,1599638,36,Rent,840315,Kakinada,Meghalaya
CUST-2026-D00214,Riya Sane,EEBRP1056H,47,F,2,176041,Self-Employed,0,0,0,Marriage Loan,1230367,48,Family,199039,Bellary,Assam
CUST-2026-D00215,Nirja Srinivasan,DLVEM5946Q,54,F,2,173077,Salaried,23,0,0,Personal Loan,618811,48,Own,838822,Maheshtala,Haryana
CUST-2026-D00216,Yuvraj Walia,TPZSG7643W,27,F,5,84949,Salaried,2,1,28650,Marriage Loan,1416647,24,Own,626339,Tirunelveli,Chhattisgarh
CUST-2026-D00217,Dhriti Rajagopal,TGNPS0006O,41,M,1,34340,Self-Employed,1,1,10950,Personal Loan,934387,12,Family,179350,Rajkot,Odisha
CUST-2026-D00218,Azad Hora,COCMN3386T,45,F,4,30182,Salaried,17,1,7923,Business Loan,1510222,36,Rent,502542,Miryalaguda,Madhya Pradesh
CUST-2026-D00219,Advaith Murty,JCUUG5509W,32,F,2,23240,Self-Employed,10,2,10399,Home Loan,6461883,300,Rent,678509,Jammu,Himachal Pradesh
CUST-2026-D00220,Jason Koshy,YJLUO7808H,36,M,1,118003,Professional,15,1,43199,Car Loan,1422825,36,Own,443118,Sagar,Manipur
CUST-2026-D00221,Mahika Dugar,UZJMD3430N,30,M,4,235316,Self-Employed,3,0,0,Business Loan,7200067,60,Rent,995544,Srinagar,Uttarakhand
CUST-2026-D00222,Eesha Tella,YQBQJ9571G,37,F,0,48516,Self-Employed,6,2,16663,Business Loan,9610649,60,Rent,417142,Madhyamgram,Arunachal Pradesh
CUST-2026-D00223,Urmi Grewal,OHNDA0615Z,32,F,2,78213,Business,10,0,0,Business Loan,1808134,60,Rent,963069,Tumkur,Rajasthan
CUST-2026-D00224,Falguni Bansal,URFVV3469U,60,F,1,45537,Self-Employed,0,1,13817,Car Loan,1959642,36,Rent,679509,Agartala,Odisha
CUST-2026-D00225,Meghana Bandi,YTKKI3644C,49,M,1,116899,Salaried,1,0,0,Car Loan,820128,60,Own,629326,Khora ,West Bengal
CUST-2026-D00226,Wishi Wagle,XGMJH7080A,36,F,2,34771,Business,6,0,0,Education Loan,3381044,120,Own,467333,Thrissur,Goa
CUST-2026-D00227,Ganga Dalal,BCBIU2903G,45,M,1,36887,Professional,22,1,12556,Business Loan,2799056,24,Own,347212,Orai,Bihar
CUST-2026-D00228,Maanav Bhardwaj,FTPCF6001R,30,M,2,91745,Self-Employed,9,0,0,Personal Loan,493667,36,Own,539779,Katni,Haryana
CUST-2026-D00229,Aachal Deshpande,DIADF9567D,47,M,2,123930,Professional,25,1,40792,Personal Loan,1765745,24,Rent,262055,Jaipur,Himachal Pradesh
CUST-2026-D00230,Idika Singh,SGZIQ8088S,51,M,1,137896,Salaried,13,0,0,Personal Loan,1090028,36,Own,981319,Eluru,Manipur
CUST-2026-D00231,Gopal Varty,HFRMW7208A,56,M,2,31887,Salaried,30,1,13254,Personal Loan,1692378,12,Own,658292,Faridabad,Sikkim
CUST-2026-D00232,Utkarsh Dave,PQYYC5148Z,41,M,4,68173,Salaried,11,3,19576,Home Loan,14496195,120,Rent,352266,Hyderabad,Andhra Pradesh
CUST-2026-D00233,Rachana Varghese,HXJWF4973K,49,M,3,32489,Self-Employed,21,2,7950,Personal Loan,445819,48,Rent,804236,Tiruvottiyur,Mizoram
CUST-2026-D00234,Ladli Prabhu,VNBRQ8042H,47,M,2,48827,Self-Employed,14,0,0,Education Loan,4617274,60,Rent,425634,Jabalpur,Kerala
CUST-2026-D00235,Lohit Chokshi,XKCTM2274A,25,M,4,49440,Self-Employed,0,2,8393,Car Loan,2473798,60,Rent,690663,Bongaigaon,Kerala
CUST-2026-D00236,Balhaar Narain,PMAXD0011N,43,M,1,52861,Self-Employed,14,0,0,Car Loan,1463318,60,Own,845866,Bardhaman,Chhattisgarh
CUST-2026-D00237,Yash Bhagat,JLDWG2553Y,31,M,1,43290,Salaried,1,0,0,Home Loan,4356443,180,Rent,206319,Jalandhar,Nagaland
CUST-2026-D00238,Rajeshri Vig,ZXYIP1264A,37,M,3,63374,Salaried,11,1,22681,Education Loan,1842578,84,Family,371930,Barasat,Mizoram
CUST-2026-D00239,Turvi Kapoor,PSPBO2371Y,48,M,0,58775,Self-Employed,16,1,10973,Car Loan,1075572,36,Rent,162740,Bhavnagar,Uttarakhand
CUST-2026-D00240,Harsh Nanda,FMLVL1341L,43,M,4,30053,Self-Employed,20,0,0,Car Loan,430376,36,Family,585423,Chinsurah,Assam
CUST-2026-D00241,Vritti Grover,RDHSI7081P,33,F,1,199746,Self-Employed,9,1,52827,Personal Loan,379891,24,Rent,845256,Hosur,Odisha
CUST-2026-D00242,Vedhika Dara,SBPGZ7781A,38,M,0,121141,Professional,12,1,27713,Personal Loan,903212,36,Own,487700,Nanded,Punjab
CUST-2026-D00243,Ekalinga Karnik,AXNRJ1056V,43,M,2,193389,Salaried,5,2,67643,Education Loan,2261079,84,Own,383654,Sasaram,Manipur
CUST-2026-D00244,Leela Sehgal,AUZTN7034L,33,M,3,129117,Self-Employed,5,3,23970,Home Loan,5634118,300,Own,489658,Davanagere,Meghalaya
CUST-2026-D00245,Dayamai Sen,ULSYA9119I,31,F,2,22844,Self-Employed,2,2,5067,Personal Loan,1295579,36,Rent,153723,Mumbai,Odisha
CUST-2026-D00246,Harinakshi Ramesh,JKUCR8290R,35,F,2,50843,Salaried,5,3,12780,Home Loan,12912833,180,Family,491332,Mathura,Jharkhand
CUST-2026-D00247,Gautam Dayal,RMOWU2214G,43,F,3,21070,Business,19,0,0,Education Loan,635737,180,Family,638030,Madurai,Karnataka
CUST-2026-D00248,Robert Golla,UJKQG8471F,27,M,2,69696,Self-Employed,5,0,0,Personal Loan,230856,36,Family,422293,Chinsurah,Goa
CUST-2026-D00249,Chanakya Batra,YMPLH2137Y,34,M,1,75642,Business,10,0,0,Personal Loan,1423725,60,Rent,465941,Anantapur,Andhra Pradesh
CUST-2026-D00250,Sara Kuruvilla,FDPIG2057D,40,M,1,51476,Salaried,4,3,19459,Education Loan,2237261,180,Rent,487672,Nellore,Nagaland
CUST-2026-D00251,Osha Kota,BZIYI0356A,35,F,1,46957,Self-Employed,1,0,0,Home Loan,11957156,180,Rent,657055,Muzaffarpur,Uttarakhand
CUST-2026-D00252,Gayathri Bhagat,MFUIP9341Q,59,F,2,76099,Self-Employed,17,1,23626,Personal Loan,1801028,60,Rent,427842,Gwalior,Assam
CUST-2026-D00253,Mitali Gopal,URJEN7587A,28,F,0,37487,Salaried,5,0,0,Marriage Loan,1019642,36,Rent,451191,Panvel,Odisha
CUST-2026-D00254,Zaid Palla,ZVFQF0262V,49,M,1,99559,Self-Employed,16,3,32772,Business Loan,7636117,24,Rent,942108,Amaravati,Maharashtra
CUST-2026-D00255,Aahana Rau,PEOOE6338W,59,F,1,29334,Self-Employed,9,2,12451,Personal Loan,1867932,36,Rent,948341,Sultan Pur Majra,Jharkhand
CUST-2026-D00256,Tanmayi Lal,KCPKV7387W,46,M,3,45790,Self-Employed,11,0,0,Personal Loan,1788923,48,Family,614151,Pallavaram,West Bengal
CUST-2026-D00257,Vidhi Dewan,ZOZAZ5863F,45,F,2,91539,Homemaker,24,1,36920,Home Loan,11996049,180,Own,457327,Thrissur,Odisha
CUST-2026-D00258,Aishani Sarraf,CMSOK8361W,42,M,1,670158,Self-Employed,15,0,0,Personal Loan,544060,60,Rent,368214,Dewas,West Bengal
CUST-2026-D00259,Ishita Jain,LQEET7364R,29,M,2,18592,Self-Employed,7,1,7099,Personal Loan,1743584,12,Own,811546,Akola,Jharkhand
CUST-2026-D00260,Chameli Bedi,ONBDM7301E,56,M,5,127052,Salaried,24,1,56432,Personal Loan,1229978,48,Rent,509590,Haldia,Sikkim
CUST-2026-D00261,Saumya Das,ENKIW0552J,35,M,1,101452,Professional,3,0,0,Home Loan,7141043,240,Own,439448,Belgaum,Madhya Pradesh
CUST-2026-D00262,Triya Sharma,PPYXR1130V,34,F,2,39454,Salaried,3,2,15965,Personal Loan,677790,48,Own,743816,Meerut,Andhra Pradesh
CUST-2026-D00263,Teerth Banerjee,FRXHW1816Z,52,M,2,42349,Self-Employed,19,1,6416,Car Loan,1679857,36,Rent,230550,Howrah,Karnataka
CUST-2026-D00264,Vincent Mohanty,GTGJI3447V,61,M,2,85622,Self-Employed,30,0,0,Car Loan,1463820,84,Own,554042,Rampur,Tamil Nadu
CUST-2026-D00265,Maya Dar,PCNQR0243T,35,F,2,72723,Professional,3,2,30996,Home Loan,5392477,180,Rent,129162,Jamshedpur,Manipur
CUST-2026-D00266,Samar Handa,TKMAU9586N,34,F,4,96981,Salaried,8,0,0,Business Loan,3065624,24,Rent,900752,Ulhasnagar,Nagaland
CUST-2026-D00267,Hemani Doctor,ZYCLZ2196S,48,M,1,65689,Self-Employed,9,0,0,Personal Loan,1589506,12,Own,380672,Udaipur,Uttarakhand
CUST-2026-D00268,Jeevika Nigam,JQPCV8571S,37,F,3,46828,Salaried,2,1,13951,Car Loan,701014,36,Rent,582831,Raipur,Assam
CUST-2026-D00269,Januja Memon,LYPPY9789N,43,F,2,113033,Self-Employed,8,1,24715,Home Loan,3019527,180,Family,407277,Maheshtala,Karnataka
CUST-2026-D00270,Leena Madan,GGFPY6531N,33,M,3,48112,Salaried,3,3,15874,Education Loan,2852005,120,Rent,140975,Chapra,Madhya Pradesh
CUST-2026-D00271,Gautami Agarwal,XUHQS5207Z,53,M,0,113536,Professional,3,2,29157,Car Loan,414680,36,Rent,832302,Proddatur,Bihar
CUST-2026-D00272,Liam Goyal,JXYZU8297K,51,M,3,148264,Self-Employed,7,1,29716,Car Loan,2363102,36,Rent,140408,Kirari Suleman Nagar,Kerala
CUST-2026-D00273,Mohini Goyal,TZUOU6586B,43,F,1,17047,Salaried,16,0,0,Personal Loan,171849,60,Rent,638707,Bhalswa Jahangir Pur,Madhya Pradesh
CUST-2026-D00274,Shravya Sarkar,HXFCQ0729T,59,F,0,24309,Self-Employed,9,1,9641,Car Loan,1269864,60,Own,837237,Dharmavaram,Meghalaya
CUST-2026-D00275,Jacob Dara,ZALCS0160X,53,M,2,81528,Self-Employed,9,2,32091,Home Loan,5587363,240,Rent,937118,Kumbakonam,West Bengal
CUST-2026-D00276,Omkaar Sawhney,VIUXN8545J,37,M,2,72203,Self-Employed,2,2,21223,Personal Loan,805827,36,Rent,239160,Kochi,Andhra Pradesh
CUST-2026-D00277,Benjamin Acharya,XJNVD3414V,46,M,0,60506,Salaried,13,3,15615,Home Loan,13180028,300,Own,894152,Adoni,Andhra Pradesh
CUST-2026-D00278,Pavani Puri,YYWKW5596J,24,M,1,89416,Business,3,2,33872,Home Loan,10080588,180,Own,765133,Kavali,Karnataka
CUST-2026-D00279,Jatin Yogi,CNSGR1722N,29,M,0,87018,Self-Employed,4,0,0,Personal Loan,1486450,12,Own,163190,Gandhidham,Uttar Pradesh
CUST-2026-D00280,Pushti Sethi,RVAHQ4800O,49,F,0,30098,Self-Employed,20,1,7396,Personal Loan,974926,36,Family,813703,Mira-Bhayandar,Sikkim
CUST-2026-D00281,Veda Acharya,PQUBF1537H,36,M,2,28380,Business,11,2,7214,Car Loan,764642,84,Own,142990,Agra,Assam
CUST-2026-D00282,Meera Gill,YTBTJ6004F,49,M,1,47309,Salaried,1,1,9262,Car Loan,2364736,60,Own,353452,Silchar,Odisha
CUST-2026-D00283,Ekantika Kamdar,AUIVT1085M,38,F,0,71391,Self-Employed,0,0,0,Business Loan,2214181,60,Rent,156478,Raurkela Industrial Township,Sikkim
CUST-2026-D00284,Jai Varty,UPVSS2466O,45,F,2,27936,Salaried,4,1,10865,Home Loan,3421743,240,Rent,257167,Pune,Arunachal Pradesh
CUST-2026-D00285,Lakshit Parmar,KSFKM7726R,38,M,1,15000,Professional,17,2,3861,Personal Loan,1586099,60,Family,155642,Amroha,Meghalaya
CUST-2026-D00286,Tanmayi Chatterjee,UAMYM1597R,43,M,2,58368,Self-Employed,20,2,19608,Marriage Loan,579915,48,Own,282343,Meerut,Madhya Pradesh
CUST-2026-D00287,Om Bose,WUBQG0218W,29,M,2,185935,Self-Employed,2,2,51354,Marriage Loan,1078334,36,Rent,541879,Katni,Gujarat
CUST-2026-D00288,Eshana Bala,NARKS2956A,42,M,3,87382,Salaried,13,1,16209,Car Loan,1141528,36,Own,870090,Barasat,Haryana
CUST-2026-D00289,Dakshesh Bhandari,VDDJC5277R,39,F,4,110084,Salaried,11,0,0,Car Loan,625359,48,Own,828859,Bettiah,Punjab
CUST-2026-D00290,Advaith Baria,TWPFH7828E,32,M,1,45590,Salaried,1,1,18666,Car Loan,882978,84,Rent,910810,Dindigul,Jharkhand
CUST-2026-D00291,Oscar Prasad,XVISX6027F,33,F,0,26082,Homemaker,11,0,0,Car Loan,2348419,36,Rent,860199,Salem,Chhattisgarh
CUST-2026-D00292,Anusha Iyengar,SBBSF4272Z,60,F,0,68213,Salaried,0,1,24520,Personal Loan,1346157,36,Rent,972313,Parbhani,Meghalaya
CUST-2026-D00293,Kabir Dubey,YXIQD5163U,33,F,3,67339,Self-Employed,9,0,0,Personal Loan,453762,60,Rent,326108,Avadi,Tamil Nadu
CUST-2026-D00294,Avi Ramesh,ZEGHZ7977U,48,M,3,66618,Self-Employed,24,1,10021,Personal Loan,190991,48,Own,618283,Jorhat,Madhya Pradesh
CUST-2026-D00295,Lopa Gulati,CUITL9991E,30,F,2,37256,Salaried,9,2,11236,Home Loan,10215911,180,Own,230125,Guntur,Jharkhand
CUST-2026-D00296,Nitara Vasa,BUGBI3555V,40,F,1,215075,Self-Employed,2,2,33586,Marriage Loan,589025,48,Rent,485349,Latur,Kerala
CUST-2026-D00297,Abdul Chopra,LGUHI0151A,26,M,3,42516,Homemaker,2,2,9530,Personal Loan,1490074,12,Own,770414,Ambattur,Telangana
CUST-2026-D00298,Meera Srinivas,QJJGF9698E,39,F,2,221249,Business,12,0,0,Business Loan,6889831,12,Rent,687945,Surat,Mizoram
CUST-2026-D00299,Sathvik Baria,THIRD8427O,47,M,2,138969,Self-Employed,13,1,35385,Personal Loan,1783928,60,Rent,871885,South Dumdum,Arunachal Pradesh
CUST-2026-D00300,Abhiram Nadig,RVTII5451B,24,M,3,33778,Self-Employed,1,1,9237,Business Loan,4440077,12,Family,670943,Chandrapur,Maharashtra
CUST-2026-D00301,Tanmayi Kalita,DBAIE4358X,31,M,1,180381,Self-Employed,0,3,49580,Personal Loan,1315875,24,Family,203973,South Dumdum,Maharashtra
CUST-2026-D00302,Raghav Sundaram,AMIUU0312H,34,M,1,118726,Salaried,8,2,32893,Personal Loan,1478097,12,Own,971460,Latur,Rajasthan
CUST-2026-D00303,Janya Thaker,GGYQA6922I,33,M,2,32565,Salaried,3,0,0,Car Loan,572997,60,Family,440484,Patiala,Tamil Nadu
CUST-2026-D00304,Krish Bajaj,TCFRU5965J,35,F,1,46403,Self-Employed,0,2,17267,Personal Loan,1314876,12,Own,454862,Unnao,Sikkim
CUST-2026-D00305,Gunbir Khurana,NDFYM9161B,37,M,2,38001,Salaried,2,0,0,Personal Loan,1665083,60,Rent,452041,Lucknow,Nagaland
CUST-2026-D00306,Mitali Koshy,NKENI5716V,30,M,4,71895,Self-Employed,9,1,18707,Education Loan,1921401,180,Own,240678,Jaunpur,West Bengal
CUST-2026-D00307,Ucchal Dhawan,KTNTZ0777J,39,F,0,62181,Business,11,1,25199,Car Loan,1616640,48,Rent,479316,Berhampur,Tamil Nadu
CUST-2026-D00308,Ekaraj Prashad,ZJXDO5841J,29,M,2,41698,Self-Employed,4,0,0,Car Loan,1088779,48,Rent,525645,Buxar,Kerala
CUST-2026-D00309,Suhani Choudhury,JNQEL2472L,30,F,0,49030,Self-Employed,1,1,13377,Home Loan,4754186,300,Family,659217,Tirunelveli,Karnataka
CUST-2026-D00310,Arin Sekhon,VXPZP3686D,28,M,1,34860,Business,2,1,6792,Education Loan,843000,84,Rent,944827,Tiruvottiyur,Haryana
CUST-2026-D00311,Zaid Sarraf,UTLEH3770F,54,M,2,30654,Self-Employed,23,2,10265,Personal Loan,1657689,60,Rent,681806,Yamunanagar,Bihar
CUST-2026-D00312,Ekapad Deo,PQJPT0261K,57,F,3,99643,Self-Employed,24,0,0,Personal Loan,1378905,36,Rent,755465,Amritsar,Telangana
CUST-2026-D00313,Ekiya Nagar,WZTBN6032P,41,M,1,74690,Self-Employed,5,3,28761,Home Loan,2591792,120,Own,415055,Ghaziabad,Karnataka
CUST-2026-D00314,Mitesh Varughese,EHYQA9592F,31,M,1,34460,Self-Employed,9,1,5853,Education Loan,966857,120,Family,589151,Mathura,Andhra Pradesh
CUST-2026-D00315,Amrita Srinivasan,HXBZP8475J,41,M,1,127170,Salaried,4,0,0,Personal Loan,1422647,60,Rent,466929,Dehradun,Maharashtra
CUST-2026-D00316,Rayaan Mittal,ETEUO9539L,25,F,0,64254,Self-Employed,4,0,0,Personal Loan,1452837,36,Rent,346949,Srinagar,Arunachal Pradesh
CUST-2026-D00317,Tanay Sawhney,OQEMS0555F,39,F,2,47128,Salaried,0,0,0,Personal Loan,1994815,24,Rent,717011,Ramgarh,Uttarakhand
CUST-2026-D00318,Anay Rajan,KGOGT9393U,49,F,4,52776,Business,14,0,0,Personal Loan,1089910,60,Rent,342974,Nagpur,Jharkhand
CUST-2026-D00319,Brijesh Sanghvi,NVOCJ8591H,21,M,2,47062,Self-Employed,0,0,0,Education Loan,4315018,84,Rent,189899,Bhagalpur,Himachal Pradesh
CUST-2026-D00320,Garima Aurora,TROYC2366C,57,F,1,94713,Self-Employed,23,1,29075,Education Loan,1382670,60,Own,599031,Tirupati,Kerala
CUST-2026-D00321,Mahika Deshmukh,JXKGL7424J,62,F,2,61865,Professional,12,2,23653,Car Loan,2319325,36,Rent,516151,Haridwar,Rajasthan
CUST-2026-D00322,Devansh Murty,DMTWC5628A,38,M,1,63055,Homemaker,1,0,0,Personal Loan,1321236,12,Rent,529645,Bahraich,Uttarakhand
CUST-2026-D00323,Idika Patla,JBSWU9399A,43,M,3,205799,Self-Employed,13,0,0,Home Loan,4368053,180,Family,683920,Gaya,Telangana
CUST-2026-D00324,Manthan Bandi,WDZZH6474R,34,F,2,180961,Salaried,3,0,0,Personal Loan,644608,12,Rent,957551,Mathura,Madhya Pradesh
CUST-2026-D00325,Devika Bora,YFSFN1388I,45,F,5,37469,Homemaker,13,2,11185,Marriage Loan,461937,24,Rent,663733,Bilaspur,Assam
CUST-2026-D00326,Adweta Dhillon,SBEAF7458X,48,M,2,154660,Business,4,2,54952,Personal Loan,1203902,48,Rent,173397,Bhilwara,Manipur
CUST-2026-D00327,Sara Mistry,DZRSG9096I,29,M,1,47662,Self-Employed,2,0,0,Business Loan,2975657,12,Rent,374584,Tenali,Nagaland
CUST-2026-D00328,Karan Bawa,MSAZN3733K,31,M,2,40403,Salaried,3,2,16715,Home Loan,14003083,120,Rent,290228,Pallavaram,Goa
CUST-2026-D00329,Zaid Bhagat,XLEBN4827I,50,M,0,110345,Salaried,10,3,40420,Car Loan,1818284,60,Rent,641229,Bangalore,Mizoram
CUST-2026-D00330,Avni Chander,WZHNX8634L,36,M,2,39935,Business,11,0,0,Car Loan,456055,48,Own,720832,Jalandhar,Karnataka
CUST-2026-D00331,Om Kalla,HABZD5044E,33,F,2,66903,Business,4,2,19925,Home Loan,12619811,300,Rent,717728,Malegaon,Uttar Pradesh
CUST-2026-D00332,Adweta Seshadri,GAPKH7538H,37,M,1,91205,Salaried,8,1,15829,Personal Loan,1136853,60,Family,792053,Jammu,Uttar Pradesh
CUST-2026-D00333,Manan Chacko,DNBOF8302O,46,M,0,36447,Business,7,0,0,Car Loan,1261679,60,Rent,421141,Varanasi,Sikkim
CUST-2026-D00334,Girik Salvi,SJORE3659I,27,F,0,73563,Professional,3,2,12968,Education Loan,626537,180,Rent,676801,Jorhat,Bihar
CUST-2026-D00335,Lila Bakshi,HOEUB4132Q,44,F,1,37499,Professional,12,2,14315,Personal Loan,156413,24,Rent,350299,Gwalior,Jharkhand
CUST-2026-D00336,Chandran Shere,SGFLY0241A,41,F,1,67646,Self-Employed,6,2,26134,Home Loan,10570663,120,Rent,215950,Shivpuri,Haryana
CUST-2026-D00337,Idika Guha,GXSPS2890A,33,F,2,60185,Self-Employed,9,0,0,Personal Loan,1773861,36,Rent,662056,Bongaigaon,Andhra Pradesh
CUST-2026-D00338,Zinal Kar,DVLIH0274D,51,F,3,15391,Self-Employed,12,2,3041,Home Loan,12923791,240,Own,868390,Karawal Nagar,West Bengal
